B000513,Maple Syrup Producers' Cooperative,(819) 362-3241,http://www.citadelle-camp.coop/maple-syrup/index.aspx,http://boutique.mapledelights.com/maple-syrup/bistros/bistros-location.aspx,F,T,T,F,
B000514,Maple Hill Farm,(800) 543-5379,http://maplehillfarms.biz,,F,T,F,F,
B000515,Maple Hill Creamery,(518) 758-7777,http://www.maplehillcreamery.com,http://www.maplehillcreamery.com/find.html,F,F,T,F,
B000516,Many Hands Organic Farm,(978) 355-2853,http://mhof.net,,F,F,F,F,
B000517,Manna Organics,(630) 795-0500,http://www.mannaorganicbakery.com/,,F,T,T,F,
B000518,Maldon,,http://www.maldonsalt.co.uk/,http://www.maldonsalt.co.uk/Products-Where-to-buy.php,F,F,T,T,
B000519,Maine Seaweed Company,(207) 546-2875,http://www.theseaweedman.com/,,T,T,F,F,
B000520,Maine Coast Sea Vegetables,(207) 565-2907,www.seaveg.com,,T,T,T,F,
B000521,Mae Ploy,,,,F,F,T,T,
B000522,Madhava,(800) 530-2900,http://www.madhavasweeteners.com/,http://www.madhavasweeteners.com/where-to-buy/,F,F,T,T,
B000523,Made In Nature,(800) 906-7426,http://www.madeinnature.com,http://www.madeinnature.com/where-to-buy/,F,T,T,T,
B000474,Minsley,(909) 458-1100,http://www.minsley.com,http://www.minsley.com/whereToBuy.php,F,F,T,T,
B000480,Mi Rancho Tortilla Factory,(707) 584-8385,http://www.miranchoretail.com/,http://www.mirancho.com/store-locator/,T,F,F,F,
B000526,Lundberg Family Farms,(530) 538-3500,http://www.lundberg.com/,http://www.lundberg.com/Info/Store_Locator.aspx,F,F,T,T,
B000527,Lummi Island Wild Co-op,,http://www.lummiislandwild.com/,http://www.lummiislandwild.com/seafoodbuyingclubs.cfm#map,F,T,T,F,
B000528,Lucini Italia,(800) 509-8491,http://www.lucini.com/,http://www.lucini.com/shop/store-locator,F,T,T,F,
B000529,LoveTree Farmstead,(715) 488-2966,http://www.lovetreefarmstead.com,,T,T,T,F,
B000530,Love Raw Foods - Blue Mountain Organics,(540) 745-5040,http://bluemountainorganics.com/loverawfoods/,,F,T,T,T,
B000531,Louise's,,louisesfoods.com,,F,T,T,F,
B000532,Lou's Garrett Valley Naturals,(877) 467-2331,http://lousnaturals.com/,http://lousnaturals.com/whole-foods-markets-store-locator,F,F,T,F,
B000533,Lou's Famous,(877) 467-2331,www.lousnaturals.com,http://www.lousnaturals.com/whole-foods-markets-store-locator,F,T,T,F,
B000534,Lotus Foods,(866) 972-6879,http://www.lotusfoods.com/,,F,T,T,F,
B000535,Los Pericos,(909) 623-5625,http://www.lospericosfood.com/lp_products.html,,F,F,T,T,
B000536,Loriva,(973) 338-1499,http://internaturalfoods.com/brands/loriva-culinary-oils.html,,F,T,T,T,
B000537,Longhorns Head To Tail,(740) 758-5050,www.head2tail.com,,T,T,T,F,
B000538,Loki Fish Co.,(206) 937-1048,www.lokifish.com,http://www.lokifish.com/product-markets.html,T,T,T,T,
B000539,Local Pastures,(484) 326-9956,http://www.localpastures.com,http://www.localpastures.com/where-to-buy.htm,F,T,T,T,
B000540,Living Tree Community Foods,(800) 260-5534,www.livingtreecommunity.com,,F,T,T,F,
B000541,Living Nutz,(207) 780-1101,www.livingnutz.com,,F,T,F,F,
B000542,Living Intentions,(415) 824-5483,www.livingintentions.com,,F,T,F,F,
B000543,Living Honey,(801) 368-3870,http://www.livinghoney.biz/honey-store.html,http://www.livinghoney.biz/contact-us.html,F,T,F,F,
B000544,Livin' Spoonful,(503) 230-8484,livinspoonful.com,,F,T,F,F,
B000545,Live Superfoods,(800) 481-5074,livesuperfoods.com,,T,T,F,F,
B000546,Lima,,http://www.limafood.com/,,F,F,T,T,
B000547,Lily's,,https://www.facebook.com/pages/Lilys-Eggs/96837611329,,F,F,T,F,
B000548,Lil' Ponderosa Enterprises,(717) 245-2820,www.lilponderosabeef.com,,F,T,F,F,
B000549,Lifeway,(877) 281-3874,http://www.lifeway.net/,http://lifeway.net/Store/StoreLocator.aspx,F,T,T,F,
B000550,Life-Enhancing Acres,(717) 768-7848,,,T,F,T,F,
B000551,Liberty Ducks,(800) 953-8257,www.libertyducks.com,,T,F,F,F,
B000552,Libby's Meats,(877) 266-2472,http://www.conagrafoods.com/our-food/brands/libbys-canned-meats,http://www.conagrafoods.com/our-food/brands/where-to-buy,F,F,T,T,
B000553,Lewes Dairy,(302) 645-6281,www.lewesdairy.com,http://www.lewesdairy.com/contact.php,F,F,T,F,
B000554,Let's Do...Organic,(805) 684-8500,http://www.edwardandsons.com,,F,T,T,F,
B000555,Let's be Frank,(888) 233-7365,www.letsbefrankdogs.com,http://www.letsbefrankdogs.com/locations_overview.php,F,T,T,F,
B000524,Lydia's Organics,(707) 792-5300,http://www.lydiasorganics.com,http://www.lydiasorganics.com/where-to-buy.html,F,F,T,T,
B000557,Les Moulins Mahjoub,,,,F,F,F,T,
B000525,Lupa's Kitchen,(470) 375-4654,http://lupaskitchen.com/,http://lupaskitchen.com/Stores.html,F,F,T,F,
B000559,Leelanau,(231) 929-7471,http://www.artmeetsearth.org/LCV/products.html,,F,T,T,F,
B000560,Le Pain Quotidien,(212) 359-9000,http://www.lepainquotidien.us/,http://www.lepainquotidien.com/finder/locations/#.Uwi4Yc6PpFg,F,T,T,F,
B000561,Laurel Valley Creamery,,http://laurelvalleycreamery.com/site/,http://laurelvalleycreamery.com/site/#/find-our-cheese/retail-locations/,F,F,F,F,
B000562,Laurel Valley Creamery,(740) 245-9044,http://laurelvalleycreamery.com/site/#/home/,http://laurelvalleycreamery.com/site/#/find-our-cheese/retail-locations/,T,F,T,F,
B000563,Lasater Grasslands Beef,(866) 454-2333,www.lgbeef.com,http://www.lgbeef.com/retail-stores,T,T,F,F,
B000564,Larga Vista Ranch,(719) 947-0982,www.largavistaranch.com/_,http://www.largavistaranch.com/contact-larga-vista-ranch.php,T,F,F,F,
B000565,Larabar,(877) 527-2227,www.larabar.com,,F,F,T,T,
B000566,Lamb Shoppe,(320) 587-6094,http://lambshoppe.com/,,F,F,F,F,
B000567,Lakewood Organic Juices,(866) 324-5900,http://www.lakewoodjuices.com/,http://www.lakewoodjuices.com/store_locator,F,F,T,T,
B000568,La Vigne Organics,(760) 723-9997,www.lavignefruits.com,,F,T,T,T,
B000569,La Rocca Vineyards,(800) 808-9463,www.laroccavineyards.com,,T,F,T,T,
B000570,La Quercia,(515) 981-1625,laquercia.us,http://laquercia.us/locator_stores,F,F,T,T,
B000571,La Cense Beef,(866) 442-2333,www.lacensebeef.com,,T,T,T,F,
B000572,Kristens,(402) 374-1546,http://www.kristyskitchen.com/,http://kristensglutenfreefood.com/shop-in-stores/,F,T,T,F,
B000556,Les Trois Petits Cochons,(1800) 537-7283,www.3pigs.com/_,http://3pigs.com/contact-us/where-to-buy,F,F,T,T,
B000574,Koyo,,http://www.koyonaturalfoods.com/,http://www.koyonaturalfoods.com/storelocator.aspx,F,F,T,T,
B000575,Kombucha Kamp,(424) 245-5867,http://www.kombuchakamp.com/,,T,T,F,F,
B000576,KOL Foods,(888) 366-3565,www.kolfoods.com,,F,T,F,F,
B000577,Klamath Blue-Green,,,,F,F,F,T,
B000578,Kirkland,,,,F,F,T,F,
B000579,King's,,www.kingsasian.com,http://www.kingsasian.com/shopByState.html,F,F,T,F,
B000580,King Oscar,,www.kingoscar.com/,http://www.kingoscar.com/usa-product-locator,F,F,T,T,
B000581,King Arthur,(800) 827-6836,http://www.kingarthurflour.com,http://www.kingarthurflour.com/wheretobuy/,F,T,T,F,
B000582,Kickapoo Gold,(866) 290-8280,http://kickapoogold.net/,http://kickapoogold.net/shop_locally.html,F,T,T,F,
B000583,KeVita,(888) 310-6106,kevita.com/,http://kevita.com/store-locator/,F,F,T,F,
B000584,Keswick Creamery,(717) 440-4652,keswickcreamery.com,http://keswickcreamery.com/Stores_and_Retailers.html,F,F,T,F,
B000585,Kerrygold,,kerrygoldusa.com,http://kerrygoldusa.com/where-to-buy/,F,F,T,T,
B000586,Kenny's Farmhouse Cheese,(888) 571-4029,http://www.kennyscountrycheese.com/,http://www.kennyscountrycheese.com/location.htm,F,T,T,T,
B000587,Kelapo,(800) 230-5952,www.kelapo.com,http://www.kelapo.com/contact/#storelocator,F,T,T,F,
B000588,Kavli,,http://www.kavli.com/en/companies/international/Pages/Products.aspx,http://www.kavli.com/EN/COMPANIES/Pages/COMPANIES.aspx,F,F,T,T,
B000558,LeRaysville,(1800) 859-5196,www.leraysvillecheese.com,,T,T,T,F,
B000590,Kasandrinos,(888) 316-1716,www.kasandrinos.com,,F,T,F,F,
B000591,Kamut Brand,(406) 251-9418,http://www.kamut.com/,http://www.kamut.com/en/product-grain-sources.html,F,F,T,T,
B000592,Kame,,http://www.kame.com/,http://www.kame.com/where-buy,F,F,T,T,
B000593,Kalona SuperNatural,(319) 656-4220,www.kalonasupernatural.com,http://www.kalonasupernatural.com/store-locations/,F,F,T,T,
B000594,Kahiltna Birchworks,(800) 380-7457,www.alaskabirchsyrup.com/_,,T,T,T,F,
B000595,Justin's,(303) 449-9559,http://www.justins.com/,http://www.justins.com/shop.php,F,T,T,F,
B000573,Krinos,,http://www.krinos.com,,F,F,T,T,
B000597,Jungle Products,,http://www.junglepi.com,http://internaturalfoods.com/store.html,F,T,T,T,
B000598,Julie's,,http://www.juliesorganic.com/,http://www.juliesorganic.com/find/,F,F,T,T,
B000599,Julian Bakery,(800) 982-7323,www.julianbakery.com,http://www.julianbakery.com/locator/,F,T,T,F,
B000600,Juanita's Foods,(800) 303-2965,http://www.juanitasfoods.com,http://www.juanitasfoods.com/where-to-buy/,F,F,T,T,
B000601,Joyva,(718) 497-0170,http://www.joyva.com/,,F,F,T,T,
B000602,Jovial,(877) 642-0644,www.jovialfoods.com,http://www.jovialfoods.com/jovial-store-locator.html,F,T,T,T,
B000603,JoshEWEa's Garden,(262) 468-4400,www.josheweasgarden.com,http://josheweasgarden.com/?page_id=10,F,T,T,F,
B000604,Jones Creek,,http://www.jonescreekbeef.com/,http://www.jonescreekbeef.com/locator.html,F,F,T,F,
B000589,Katalyst Kombucha,(413) 773-9700,www.katalystkombucha.com,http://www.katalystkombucha.com/where_to_buy_kombucha.html,F,T,T,F,
B000606,Jeremiah Cunningham's World's Best,(512) 285-2556,coyotecreekfarm.org,http://coyotecreekfarm.org/eggs/egg-stores/,T,F,T,F,
B000607,Jennies,(718) 384-2150,http://www.macaroonking.com/,,T,T,F,F,
B000608,JEM,(541) 728-3844,http://www.jemraw.com,http://www.jemraw.com/where-to-buy/,F,T,T,T,
B000609,"Jedwards International, Inc.",(617) 472-9300,http://www.bulknaturaloils.com,,F,T,T,F,
B001023,Karis Naturals,(714) 522-0700,http://www.karisnaturals.com,,F,T,T,F,
B000611,Jarrow Formulas,(310) 204-6936,http://www.jarrow.com/,http://www.jarrow.com/map,F,F,T,T,
B000596,"Just Tomatoes, Etc.",(800) 537-1985,www.justtomatoes.com,http://www.justtomatoes.com/jtstore/pc/storefinder.asp,T,T,T,F,
B000613,James Ranch,(970) 799-0782,http://jamesranch.net/cheese,http://jamesranch.net/find_us/,T,F,T,F,
B000614,Jaffe Bros.,(877) 975-2333,organicfruitsandnuts.com,,T,T,T,F,
B000615,Jacob's Raw,(610) 286-3077,http://jacobsraw.com,,F,F,T,T,
B000616,Jackson's Honest Chips,(303) 619-8056,http://www.honestchips.com/,http://www.honestchips.com/where-to-buy,F,T,T,F,
B000617,Jack's Nut Butters,(510) 586-4697,http://jacksnutbutters.businesscatalyst.com/index.html,,T,T,F,F,
B000618,Izumi,,,,F,F,F,T,
B000619,It's Alive!,(503) 230-0215,www.itsalivefood.com,http://www.itsalivefood.com/where.htm,F,T,T,T,
B000620,Island Trollers,(877) 253-2761,www.islandtrollers.com,,T,T,F,F,
B000605,Jewels of the Earth,(603) 475-5095,http://www.willnroses.com/,,F,T,T,F,
B000622,Iroquois White Corn Project,(585) 742-1361,http://iroquoiswhitecorn.org,http://www.ganondagan.org/Visit/General-Information,T,T,T,T,
B000623,"International Harvest, Inc.",(800) 277-4268,http://internationalharvest.com/,,F,T,F,F,
B000610,Jasper Hill Farm,(802) 533-2566,www.cellarsatjasperhill.com,,F,T,T,F,
B000625,Improv'eat,(800) 787-3516,www.improveat.com,,F,T,F,F,
B000626,Immunitrition,(877) 773-9229,http://www.culturedvegetables.net/main.sc,,T,T,F,F,
B000612,Jana Valley,(201) 866-5001,http://janafoods.com,http://janafoods.com/products.php,F,F,F,F,
B000628,Hénaff,,henaff.com,,F,F,F,T,
B000629,Hy-Vee Health Market,(515) 267-2800,http://www.hy-vee.com/,http://www.hy-vee.com/stores/,F,T,T,F,
B000630,Hutchinson Family Ranch,(402) 273-4574,,,T,F,F,F,
B000631,Hoskins Berry Farm,(541) 929-4376,http://hoskinsberryfarm.com/,,F,T,F,F,
B000632,Hormel,(1800) 523-4635,http://www.hormel.com/,http://www.hormel.com/Locator.aspx,F,F,T,T,
B000633,Honeysuckle Acres,(717) 423-6429,,,T,F,F,F,
B000634,Honey Tea Thyme,,http://www.honeyteathyme.com/,,F,T,F,F,
B000635,Honey Pacifica,(562) 938-9706,www.honeypacifica.com/,http://www.honeypacifica.com/pages/where-to-buy.html,F,T,T,F,
B000636,Honey in the Rough,,,,F,F,F,T,
B000637,Honey Gardens,(802) 877-6766,http://www.honeygardens.com/,http://www.honeygardens.com/store-locator,F,T,T,F,
B000638,Honest Body,(802) 388-2448,http://www.honestbody.com/,http://shop.honestbody.com/,F,T,F,F,
B000639,Honest Ade,(800) 865-4736,http://www.honesttea.com/,http://www.honesttea.com/community/find/,F,F,T,T,
B000640,Homesteader's Supply,(928) 583-0254,www.homesteadersupply.com,,T,T,F,F,
B000621,Isigny Ste Mere,(1800) 522-8427,www.markys.com,,T,T,F,F,
B000642,Homestead Creamery,(540) 721-2045,,,F,F,T,F,
B000643,Hol-Grain,(800) 551-3245,http://conradricemill.com/,http://conradricemill.com/retail.asp,F,T,T,T,
B000644,Hilltop Meadow Farm,(570) 345-3305,,,T,F,T,F,
B000624,Inka Crops,(916) 723-1450,http://www.inkacrops.com/por-categoria/8,http://www.inkacrops.com/contactenos/,F,T,T,T,
B000646,Higher Power,(877) 684-8763,http://www.higherpower.biz/,,T,T,T,F,
B000647,High Wire Ranch,(970) 835-7600,www.highwireranch.com,,T,F,T,F,
B000648,High Sierra,530.635.0183,http://highsierrabeef.com/,,T,F,T,F,
B000649,High Country Kombucha,(970) 328-1827,www.hckombu.com,,F,F,T,F,
B000650,High Brix Nutrient Dense Foods,(818) 935-9937,http://highnutritionfood.com/,,F,T,F,F,
B000651,Hidden Springs Creamery,(608) 606-3840,http://hiddenspringscreamery.com,,T,T,T,F,
B000652,Hidden Pond Farm,(765) 960-5092,www.hiddenpondllc.com,http://hiddenpondllc.com/staff,T,T,T,F,
B000627,I Love Blue Sea,(415) 300-0940,www.ilovebluesea.com,,F,T,F,F,
B000654,Heritage Foods USA,(718) 389-0985,www.heritagefoodsusa.com,,T,T,T,F,
B000655,Henry & Lisa's,(603) 834-6034,http://www.ecofish.com/,http://www.ecofish.com/findus/findus_form.htm,F,F,T,T,
B000656,Hendricks Farms & Dairy,(267) 382-0556,www.hendricksfarmsanddairy.com,,F,F,F,F,
B000657,Heavenly Organics,(866) 923-2184 (number not working),www.heavenlyorganics.com,http://www.heavenlyorganics.com/store.aspx,T,T,T,F,
B000658,Heavenly Honey Farm,(253) 232-6483,http://heavenlyhoneyfarm.com/,,F,F,F,F,
B000659,Hearst Ranch,(866) 547-2624,www.hearstranch.com,http://www.hearstranch.com/grass-fed-beef/where-to-buy/,T,T,T,F,
B000660,Health-Ade,(424) 888-3054,http://health-ade.com,http://health-ade.com/#where-to-buy,F,T,T,F,
B000661,Health Valley,(1866) 595-8917,http://www.healthvalley.com/,http://www.healthvalley.com/storelocator/index.php,T,T,T,F,
B000662,Healing Spirits Herb Farm,(607) 566-2701,www.healingspiritsherbfarm.com,,F,T,F,F,
B000663,Hawthorne Valley Farm,(518) 672-7500,http://hawthornevalleyfarm.org/,http://hawthornevalleyfarm.org/where-to-buy/,T,T,T,T,
B000664,Hatcher Family Dairy,(615) 368-3405,http://www.hatcherfamilydairy.studio202.net/,http://www.hatcherfamilydairy.studio202.net/WheretoBuy.aspx,F,F,T,F,
B000665,Harvest Eating,(864) 492-1499,http://www.harvesteating.com/,,F,T,T,F,
B000666,Harvest Bay,(866) 646-4266,www.harvest-bay.com,http://www.harvest-bay.com/Pages/StoreLocator.aspx,F,F,T,F,
B000667,Hartzler Family Dairy,(330) 345-8190,www.hartzlerfamilydairy.com/_,http://www.hartzlerfamilydairy.com/oh-hormone-free-milk/store-locations,F,F,T,F,
B000641,Homestead Natural Foods,(208) 880-8923,http://homesteadnatural.com/,http://homesteadnatural.com/natural-food-resources,F,T,T,T,
B000669,Hardwick Beef,(413) 477-6500,http://www.hardwickbeef.com/,http://www.hardwickbeef.com/stores.html,F,T,T,F,
B000670,Happy Herbalist,(888) 425-8827,www.happyherbalist.com,,F,T,F,F,
B000645,Highland Sugarworks,(800) 452-4012,http://highlandsugarworks.com/home/,http://highlandsugarworks.com/home?page_id=10,F,F,F,T,
B000672,Handy Pantry Sprouting,(1866) 948-4727,http://www.handypantry.com/,,T,T,F,F,
B000673,HalleluYah Honey,(775) 267-1451,http://www.halleluyahhoney.com/en/,http://www.halleluyahhoney.com/en/,T,T,T,F,
B000674,Hain,(1866) 595-8917,http://www.hainpurefoods.com/,http://www.hainpurefoods.com/store_locator/index.php,F,T,T,T,
B000675,Hail Merry,(877) 455-4046,http://www.hailmerry.com/,http://www.hailmerry.com/ustorelocator/location/map,F,T,T,F,
B000676,GT's,(877) 735-8423,http://www.synergydrinks.com/,http://synergydrinks.com/index.php/locate/,F,F,T,T,
B000677,Grow and Behold Foods,(888) 790-5781,http://growandbehold.com,https://www.growandbehold.com/index.php?page=Retail_Locations,F,T,T,F,
B000678,Grindstone Bakery,(707) 515-6666,www.grindstonebakery.com,,F,T,F,F,
B000679,Grimaud Farms,(800) 466-9955,http://www.grimaudfarms.com,http://www.grimaudfarms.com/purchase.htm#retail,F,T,T,T,
B000680,Green Pasture,(402) 858-4818,http://www.greenpasture.org,,F,T,T,F,
B000681,Green Hills Harvest,(660) 244-5858,,,T,F,F,F,
B000682,Green Hills Farm,(717) 786-8093,,,T,F,T,F,
B000683,Green Acres Farm,(717) 768-3504,,,T,F,T,F,
B000684,Greater Goods,(520) 792-0804,http://www.shoporganic.com/,,F,T,T,T,
B000685,Great Lakes Brewing Company,(216) 771-4404,www.greatlakesbrewing.com,,F,F,T,F,
B000686,Great Lakes,(800) 232-0328,http://www.greatlakesgelatin.com/consumer/index.php,,F,T,F,F,
B000687,Great Hill Blue,(888) 748-2208,www.greathillblue.com,,F,T,F,F,
B000688,Great Eastern Sun,(800) 334-5809,great-eastern-sun.com,,F,T,T,F,
B000689,Grazin' Acres,(608) 727-2904,,,T,F,F,F,
B000653,Heritage Grain Conservancy,,http://growseed.org/,,F,T,F,F,
B000691,Grassy Way Organics,(608) 753-2399,,,T,F,T,F,
B000668,Harmless Harvest,,http://www.harmlessharvest.com/,http://harmlessharvest.com/find-us,F,F,T,T,
B000693,Grassfields LLC,(616) 997-8251,www.grassfieldscheese.com,http://www.grassfieldscheese.com/retail_stores.html,F,T,T,F,
B000694,Grass Run Farms,(563) 277-0052,www.grassrunfarms.com,http://www.grassrunfarms.com/about/where,F,T,T,F,
B000695,Grass Point Farms,(888) 299-8553,,,F,F,T,F,
B000696,Grandma Utz's,(888) 744-7889,http://www.utzsnacks.com,,T,T,T,T,
B000697,Grainfields,(718) 788-8783,http://www.grainfieldsus.com/,,T,T,F,,
B000698,Grainfields,(888) 539-9781,http://www.grainfieldsaustralia.com/US/index.shtml,,T,T,F,F,
B000690,Grateful Harvest,(856) 241-9090,www.gratefulharvest.com,http://www.gratefulharvest.com/SiteSearch.aspx?searchtext=zip%20code,F,F,T,F,
B000700,Goya,(508) 949-6100,www.goya.com,http://www.goya.com/english/about/contact_us.html,F,T,T,F,
B000701,Gourmet Grassfed,(920) 229-9359,gourmetgrassfedmeat.com,,T,T,F,F,
B000702,Gopal's,(866) 646-7257,http://gopalshealthfoods.com/,,T,T,T,T,
B000703,Good's Chips,(610) 367-2253,http://www.goodschips.com/,,F,T,T,T,
B000692,GrassRoots Meats,(800) 681-2260,grassrootsmeats.com,,T,T,F,F,
B000705,Good Earth Farms,(888) 941-4343,www.goodearthfarms.com,,F,T,F,F,
B000706,Golden Valley,(888) 270-7147,http://goldenvalleynatural.com/,,T,T,F,F,
B000707,Golden Prairie Oats,(970) 897-2505,http://www.goldenprairieoats.com/,http://goldenprairieinc.com/organic-millet-retailers.html,F,F,T,F,
B000708,Gold Mine,(800) 475-3663,http://www.goldminenaturalfoods.com,,F,F,T,T,
B000699,Grafton Village Cheese,(800) 472-3866,www.graftonvillagecheese.com,http://www.graftonvillagecheese.com/our-story/visit-us,F,T,T,F,
B000710,Go Raw Real Live Food,(650) 962-9299,http://www.goraw.com,http://www.goraw.com/StoreLocator,F,T,T,T,
B000711,Gluten-Free Sourdough Co.,(508) 733-5399,www.glutenfreesourdough.com,,F,T,F,F,
B000712,GloryBee Foods,(800) 456-7923,http://www.glorybee.com,,F,T,F,F,
B000713,Glengarry Cheesemaking and Dairy Supply Ltd.,(888) 816-0903,glengarrycheesemaking.on.ca,,F,T,F,F,
B000714,Glendale Farm,,https://www.facebook.com/pages/Glendale-Farm-Organic-Grape-Juice/196680167074165,,F,F,T,T,
B000715,Glaser Organic Farms,(305) 238-7747,www.glaserorganicfarms.com,,T,T,T,F,
B000716,Giving Nature,(215) 794-5903,www.givingnaturefoods.com,,F,F,T,F,
B000717,GimMe,,http://www.gimmehealth.com,,F,T,F,T,
B000718,"Gifts of Nature, Inc.",(888) 275-0003,http://giftsofnaturethestore.com,,T,T,F,F,
B000719,GF Harvest,(888) 941-9922,http://glutenfreeoats.com/,http://glutenfreeoats.com/pages/Find-Us-Locally.html,T,T,T,F,
B000720,GetKombucha.com,(888) 542-4448,www.GetKombucha.com,,T,T,F,F,
B000704,Good Health,(336) 698-3590,http://www.goodhealthnaturalproducts.com/,,F,F,T,T,
B000722,Genmai Life,(800) 475-3663,http://www.goldminenaturalfoods.com,,T,T,T,F,
B000723,GEM Cultures,(253) 588-2922,www.gemcultures.com,,F,T,F,F,
B000724,Gary West Meats,(800) 833-1820,http://www.garywest.com,http://www.garywest.com/retailers.asp,T,T,T,F,
B000725,Garrick's,,http://www.realsourdoughbreadrecipe.com/,,F,T,F,F,
B000726,Garden Time Organic,,http://www.gardentimeorganic.com/,,F,F,F,T,
B000727,Garden of Life,(800) 622-8986,www.gardenoflife.com/,http://www.gardenoflife.com/Where-to-Buy/Find-A-Retailer.aspx,F,F,T,T,
B000709,GoBio!,(519) 853-2958,www.gobiofood.com,http://www.gobiofood.com/where-to-buy-pa-30.html?osCsid=88ea4a0f21d39e6c7504ea6e061a3844,F,T,F,F,
B000721,Gerolsteiner,,http://www.gerolsteiner.com/,http://www.gerolsteiner.com/index.php?id=1306,F,T,T,F,
B000728,Futters,(1877) 772-2155,http://www.futtersnutbutters.com/,http://www.futtersnutbutters.com/stores.html,F,T,T,F,
B000731,Full Circle Bison Ranch,(541) 846-1351,www.fullcirclebisonranch.com,,T,T,T,F,
B000732,Fruit of the Vine Naturally,(318) 516-9567,www.fotvn.com/store,,F,T,F,F,
B000733,Frontier,(800) 669-3275,http://www.frontiercoop.com,http://www.frontiercoop.com/store.php?Screen=locator,F,T,T,F,
B000734,Fromages.com,,Fromages.com,,F,T,F,F,
B000735,Frey Vineyards,(707) 485-5177,www.freywine.com,http://www.freywine.com/near-you.html,F,T,T,F,
B000898,Casa Rosa Farms,,http://www.casarosafarm.com,http://www.casarosafarm.com/p/farmers-markets.html,F,T,T,T,
B000737,Freekeh Foods,(612) 240-1408,http://www.freekeh-foods.com,http://www.freekeh-foods.com/find-freekeh,F,T,T,T,
B000738,Frank's RedHot,(1800) 841-1256,http://www.franksredhot.com,,F,T,T,F,
B000739,"Frank's Finest, LLC",,http://franksfinestllc.com/wordpress/,,F,T,F,F,
B000740,Foxhollow Farm,(502) 241-9674,www.foxhollow.com,,F,T,F,F,
B000741,Foods Alive,(260) 488-4497,www.foodsalive.com,http://www.foodsalive.com/Store-Locator-s/33.htm,T,T,T,F,
B000742,Food for Life,(1800) 797-5090,http://www.foodforlife.com/,http://www.foodforlife.com/connect/store-locator,F,T,T,F,
B000743,Flying Pigs Farm,(518) 854-3844,flyingpigsfarm.com,http://flyingpigsfarm.com/purchase-products/at-farmers-markets/,F,T,T,F,
B000744,Fluit Family Farms,(541) 432-5071,fluitfamilyfarms.com,,T,F,F,F,
B000729,Furmano's,(1877) 877-6032,http://www.furmanos.com/,http://www.furmanos.com/wheretobuy.asp,F,F,T,T,
B000746,Flora,(888) 593-8333,http://www.florahealth.com/home_usa.cfm,http://www.florahealth.com/store_locator_usa.cfm,F,F,T,T,
B000747,Flavorganics,8669726879,http://www.flavorganics.com/,,T,T,F,F,
B000748,Flack Family Farm,(802) 933-7752,www.flackfamilyfarm.com,http://www.flackfamilyfarm.com/stores.html,T,F,T,F,
B000749,Fishhugger,(602) 286-9233,www.fishhugger.com,,T,F,T,F,
B000750,First Field,,http://www.first-field.com/,http://www.first-field.com/wordpress/find-us,F,T,T,T,
B000730,Funky Monkey,(800) 783-1326,http://www.funkymonkeysnacks.com,http://www.funkymonkeysnacks.com/wheretofind.htm,T,T,T,F,
B000736,Frenzs,(1877) 777-0613,http://www.frenzs.co.nz/,http://www.frenzs.co.nz/,F,F,T,F,
B000745,Flour of Life - Blue Mountain Organics,(540) 745-5040,http://www.bluemountainorganics.com/flouroflife/,,F,T,T,T,
B000754,Figo!,(303) 494-0366,http://www.figogelato.com,http://www.figogelato.com/where.html,T,F,T,F,
B000755,Fields of Athenry Farm,(703) 926-8444,fieldsofathenryfarm.com,,F,T,T,F,
B000756,Field Day,,http://www.fielddayproducts.com,http://www.fielddayproducts.com/pages/StoreLocator.aspx,F,T,T,F,
B000757,Fiedler Family Farms,8127190540,www.fiedlerfamilyfarms.com,,T,F,T,F,
B000758,Fermenti Artisan,(317) 493-1652,www.FermentiArtisan.com,,T,T,T,F,
B000759,Faux Joe,(610) 587-7301,http://www.farmatcoventry.com/,,F,T,F,F,
B000760,Fatworks,(303) 641-6922,http://www.fatworksfoods.com,,T,T,T,T,
B000761,"Farmstead Fresh, Inc.",(800) 780-7303,http://www.farmsteadfresh.com,,T,T,T,F,
B000762,Farmhouse Culture,(831) 466-0499,http://farmhouseculture.com/,http://chefshop.com/Store-Location-W14C207.aspx,F,T,T,T,
B000751,Firefly Kitchens,(206) 436-8399,www.fireflykitchens.com,http://www.fireflykitchens.com/where-to-find-us/,F,F,T,F,
B000764,Farmer to Family,(920) 507-1000,http://www.farmertofamilyorganics.com/,,T,F,F,F,
B000765,Farm Fromage,(717) 314-1373,farmfromage.com,http://farmfromage.com/vendors/,T,F,T,F,
B000766,Family Cow Farm,(717) 786-0131,,,T,F,F,F,
B000767,Faithful Farm,(217) 336-4036,,,T,F,F,F,
B000768,FAGE,(1866) 962-5912,http://usa.fage.eu/,http://usa.fage.eu/storelocator,F,T,T,F,
B000752,Finn Crisp,,http://www.finncrisp.com/,http://www.finncrisp.com/where-to-buy/,F,T,T,F,
B000770,Fab Ferments,(513) 236-9779,http://fabulousferments.com/,http://fabulousferments.com/?page_id=604,T,T,T,F,
B000771,Explore Asian,(888) 208-9471,http://www.explore-asian.com,http://www.explore-asian.com/page.asp?id=510002,F,F,T,T,
B000772,Exotic Superfoods,(917) 685-2586,http://www.exoticsuperfoods.com,http://www.exoticsuperfoods.com/pages/shop-locations,T,F,T,T,
